funcid,dim,milestone,error
11,10,40,2.385724e+02
11,10,50,2.385724e+02
11,10,60,2.385724e+02
11,10,70,2.385724e+02
11,10,80,2.385724e+02
11,10,90,2.385724e+02
11,10,100,2.385724e+02
11,10,1,3.491738e+02
11,10,2,3.491738e+02
11,10,3,1.163167e+02
11,10,5,1.163167e+02
11,10,10,1.163167e+02
11,10,20,1.163167e+02
11,10,30,1.163167e+02
11,10,40,7.436641e+01
11,10,50,7.436641e+01
11,10,60,7.436641e+01
11,10,70,7.436641e+01
11,10,80,7.436641e+01
11,10,90,7.436641e+01
11,10,100,7.436641e+01
11,10,1,5.662687e+02
11,10,2,2.925732e+02
11,10,3,2.925732e+02
11,10,5,2.855477e+02
11,10,10,2.855477e+02
11,10,20,2.845285e+02
11,10,30,8.385225e+01
11,10,40,8.385225e+01
11,10,50,8.385225e+01
11,10,60,7.272285e+01
11,10,70,7.272285e+01
11,10,80,6.542278e+01
11,10,90,6.542278e+01
11,10,100,6.542278e+01
11,10,1,6.693783e+02
11,10,2,1.464196e+02
11,10,3,1.464196e+02
11,10,5,1.464196e+02
11,10,10,1.464196e+02
11,10,20,1.463618e+02
11,10,30,1.463618e+02
11,10,40,1.463618e+02
11,10,50,6.515444e+01
11,10,60,3.809843e+01
11,10,70,3.809843e+01
11,10,80,3.771380e+01
11,10,90,3.771380e+01
11,10,100,3.771380e+01
11,10,1,1.532454e+03
11,10,2,4.734990e+02
11,10,3,2.331715e+02
11,10,5,2.331715e+02
11,10,10,2.275717e+02
11,10,20,1.044160e+02
11,10,30,7.362789e+01
11,10,40,7.362789e+01
11,10,50,7.362789e+01
11,10,60,7.362789e+01
11,10,70,7.362789e+01
11,10,80,7.362789e+01
11,10,90,7.362789e+01
11,10,100,7.362789e+01
11,10,1,5.122962e+02
11,10,2,5.122962e+02
11,10,3,3.582991e+01
11,10,5,3.582991e+01
11,10,10,3.582991e+01
11,10,20,3.582991e+01
11,10,30,3.582991e+01
11,10,40,3.582991e+01
11,10,50,3.582991e+01
11,10,60,3.582991e+01
11,10,70,3.582991e+01
11,10,80,3.582991e+01
11,10,90,3.582991e+01
11,10,100,3.582991e+01
11,10,1,4.401982e+02
11,10,2,2.085548e+02
11,10,3,2.085548e+02
11,10,5,2.085548e+02
11,10,10,2.085548e+02
11,10,20,1.201987e+02
11,10,30,1.201987e+02
11,10,40,9.190849e+01
11,10,50,9.190849e+01
11,10,60,9.190849e+01
11,10,70,9.190849e+01
11,10,80,8.764455e+01
11,10,90,8.764455e+01
11,10,100,8.764455e+01
11,10,1,6.923389e+02
11,10,2,6.923389e+02
11,10,3,7.280096e+01
11,10,5,7.280096e+01
11,10,10,7.280096e+01
11,10,20,7.280096e+01
11,10,30,7.280096e+01
11,10,40,6.040526e+01
11,10,50,6.040526e+01
11,10,60,4.675830e+01
11,10,70,4.675830e+01
11,10,80,4.675830e+01
11,10,90,4.675830e+01
11,10,100,4.675830e+01
11,10,1,1.528902e+03
11,10,2,1.528902e+03
11,10,3,2.191324e+02
11,10,5,2.056241e+02
11,10,10,2.056241e+02
11,10,20,8.069667e+01
11,10,30,8.069667e+01
11,10,40,7.332592e+01
11,10,50,7.332592e+01
11,10,60,7.332592e+01
11,10,70,7.332592e+01
11,10,80,7.332592e+01
11,10,90,5.144020e+01
11,10,100,4.870022e+01
11,10,1,5.052952e+02
11,10,2,5.052952e+02
11,10,3,3.396125e+02
11,10,5,1.795353e+02
11,10,10,1.459046e+02
11,10,20,1.351613e+02
11,10,30,1.351613e+02
11,10,40,6.915714e+01
11,10,50,6.915714e+01
11,10,60,6.915714e+01
11,10,70,6.915714e+01
11,10,80,6.915714e+01
11,10,90,6.915714e+01
11,10,100,6.915714e+01
11,10,1,1.559448e+03
11,10,2,7.011639e+02
11,10,3,4.224892e+02
11,10,5,1.720857e+02
11,10,10,1.720857e+02
11,10,20,1.326489e+02
11,10,30,1.326489e+02
11,10,40,1.326489e+02
11,10,50,1.326489e+02
11,10,60,8.819539e+01
11,10,70,8.819539e+01
11,10,80,8.819539e+01
11,10,90,6.647820e+01
11,10,100,6.647820e+01
11,10,1,1.030851e+03
11,10,2,5.066742e+02
11,10,3,3.450934e+02
11,10,5,3.450934e+02
11,10,10,3.450934e+02
11,10,20,1.950942e+02
11,10,30,1.685536e+02
11,10,40,1.685536e+02
11,10,50,1.040629e+02
11,10,60,1.040629e+02
11,10,70,1.040629e+02
11,10,80,1.040629e+02
11,10,90,1.040629e+02
11,10,100,1.040629e+02
11,10,1,4.935620e+02
11,10,2,4.935620e+02
11,10,3,4.001216e+02
11,10,5,1.360585e+02
11,10,10,1.029518e+02
11,10,20,9.294778e+01
11,10,30,9.294778e+01
11,10,40,9.294778e+01
11,10,50,9.294778e+01
11,10,60,9.294778e+01
11,10,70,9.294778e+01
11,10,80,8.116418e+01
11,10,90,8.116418e+01
11,10,100,8.116418e+01
11,10,1,1.593389e+03
11,10,2,9.163303e+02
11,10,3,3.950520e+02
11,10,5,3.950520e+02
11,10,10,2.982954e+02
11,10,20,2.023385e+02
11,10,30,2.023385e+02
11,10,40,2.023385e+02
11,10,50,1.390394e+02
11,10,60,1.390394e+02
11,10,70,1.390394e+02
11,10,80,1.390394e+02
11,10,90,1.390394e+02
11,10,100,1.390394e+02
11,10,1,4.495078e+02
11,10,2,4.495078e+02
11,10,3,4.495078e+02
11,10,5,4.495078e+02
11,10,10,4.340513e+02
11,10,20,3.190808e+02
11,10,30,3.190808e+02
11,10,40,1.438490e+02
11,10,50,1.438490e+02
11,10,60,1.438490e+02
11,10,70,1.438490e+02
11,10,80,1.362724e+02
11,10,90,4.508054e+01
11,10,100,4.508054e+01
11,10,1,5.439644e+02
11,10,2,4.395305e+02
11,10,3,1.654324e+02
11,10,5,1.654324e+02
11,10,10,9.880677e+01
11,10,20,9.880677e+01
11,10,30,9.880677e+01
11,10,40,9.880677e+01
11,10,50,9.880677e+01
11,10,60,9.880677e+01
11,10,70,9.880677e+01
11,10,80,9.880677e+01
11,10,90,9.880677e+01
11,10,100,9.880677e+01
11,10,1,6.387293e+02
11,10,2,6.346832e+02
11,10,3,2.125204e+02
11,10,5,2.125204e+02
11,10,10,2.125204e+02
11,10,20,1.251603e+02
11,10,30,1.251603e+02
11,10,40,1.106414e+02
11,10,50,1.106414e+02
11,10,60,1.106414e+02
11,10,70,1.106414e+02
11,10,80,1.106414e+02
11,10,90,1.106414e+02
11,10,100,9.675304e+01
11,10,1,4.922857e+02
11,10,2,4.922857e+02
11,10,3,3.222268e+02
11,10,5,3.222268e+02
11,10,10,1.302747e+02
11,10,20,1.123100e+02
11,10,30,1.123100e+02
11,10,40,1.123100e+02
11,10,50,9.998203e+01
11,10,60,9.998203e+01
11,10,70,9.998203e+01
11,10,80,9.998203e+01
11,10,90,9.998203e+01
11,10,100,7.953847e+01
11,10,1,7.034102e+02
11,10,2,3.209839e+02
11,10,3,3.209839e+02
11,10,5,3.209839e+02
11,10,10,3.393682e+01
11,10,20,3.393682e+01
11,10,30,3.393682e+01
11,10,40,3.393682e+01
11,10,50,3.393682e+01
11,10,60,3.393682e+01
11,10,70,3.393682e+01
11,10,80,3.393682e+01
11,10,90,3.393682e+01
11,10,100,3.393682e+01
11,10,1,5.859834e+02
11,10,2,5.547710e+02
11,10,3,2.408766e+02
11,10,5,2.408766e+02
11,10,10,2.408766e+02
11,10,20,2.014929e+02
11,10,30,2.014929e+02
11,10,40,1.111284e+02
11,10,50,1.111284e+02
11,10,60,1.111284e+02
11,10,70,1.111284e+02
11,10,80,1.111284e+02
11,10,90,1.111284e+02
11,10,100,1.111284e+02
11,10,1,3.003059e+02
11,10,2,2.937908e+02
11,10,3,2.614746e+02
11,10,5,2.177236e+02
11,10,10,1.786039e+02
11,10,20,1.786039e+02
11,10,30,1.786039e+02
11,10,40,1.682669e+02
11,10,50,6.486679e+01
11,10,60,6.486679e+01
11,10,70,6.486679e+01
11,10,80,6.486679e+01
11,10,90,6.486679e+01
11,10,100,6.486679e+01
