funcid,dim,milestone,error
2,30,90,9.774560e+29
2,30,100,9.774560e+29
2,30,1,6.123276e+36
2,30,2,6.123276e+36
2,30,3,2.980544e+35
2,30,5,2.980544e+35
2,30,10,8.573390e+32
2,30,20,8.573390e+32
2,30,30,5.107281e+32
2,30,40,5.107281e+32
2,30,50,1.156178e+29
2,30,60,1.156178e+29
2,30,70,1.156178e+29
2,30,80,1.156178e+29
2,30,90,1.156178e+29
2,30,100,1.156178e+29
2,30,1,1.318508e+37
2,30,2,1.318508e+37
2,30,3,5.866821e+34
2,30,5,2.374894e+33
2,30,10,2.374894e+33
2,30,20,5.411574e+32
2,30,30,5.411574e+32
2,30,40,4.857084e+30
2,30,50,4.857084e+30
2,30,60,4.857084e+30
2,30,70,4.857084e+30
2,30,80,4.857084e+30
2,30,90,4.857084e+30
2,30,100,4.857084e+30
2,30,1,1.522487e+39
2,30,2,1.133460e+35
2,30,3,6.670501e+34
2,30,5,6.670501e+34
2,30,10,7.057513e+31
2,30,20,2.045743e+30
2,30,30,2.045743e+30
2,30,40,2.045743e+30
2,30,50,1.927502e+29
2,30,60,1.927502e+29
2,30,70,1.927502e+29
2,30,80,1.313018e+28
2,30,90,1.313018e+28
2,30,100,1.313018e+28
2,30,1,1.836146e+38
2,30,2,1.505771e+37
2,30,3,3.677074e+34
2,30,5,3.677074e+34
2,30,10,1.065580e+32
2,30,20,1.135929e+30
2,30,30,1.135929e+30
2,30,40,1.135929e+30
2,30,50,4.229805e+27
2,30,60,4.229805e+27
2,30,70,4.229805e+27
2,30,80,4.229805e+27
2,30,90,4.229805e+27
2,30,100,4.229805e+27
2,30,1,4.379954e+33
2,30,2,4.379954e+33
2,30,3,4.379954e+33
2,30,5,1.374951e+32
2,30,10,4.649204e+31
2,30,20,4.649204e+31
2,30,30,4.649204e+31
2,30,40,2.350483e+31
2,30,50,2.350483e+31
2,30,60,1.069424e+31
2,30,70,1.069424e+31
2,30,80,1.069424e+31
2,30,90,1.069424e+31
2,30,100,1.069424e+31
2,30,1,1.438142e+36
2,30,2,5.493242e+34
2,30,3,2.376896e+34
2,30,5,4.628672e+32
2,30,10,4.628672e+32
2,30,20,3.179425e+32
2,30,30,2.847314e+30
2,30,40,2.336917e+30
2,30,50,2.336917e+30
2,30,60,2.336917e+30
2,30,70,2.336917e+30
2,30,80,2.336917e+30
2,30,90,2.336917e+30
2,30,100,2.336917e+30
2,30,1,6.010770e+37
2,30,2,1.640573e+37
2,30,3,3.093983e+36
2,30,5,4.754752e+35
2,30,10,2.603612e+34
2,30,20,4.367019e+32
2,30,30,4.816808e+31
2,30,40,4.816808e+31
2,30,50,4.816808e+31
2,30,60,4.816808e+31
2,30,70,4.816808e+31
2,30,80,1.345761e+31
2,30,90,1.345761e+31
2,30,100,9.823461e+30
2,30,1,2.940381e+38
2,30,2,3.965898e+33
2,30,3,1.490185e+33
2,30,5,1.490185e+33
2,30,10,1.490185e+33
2,30,20,7.339664e+31
2,30,30,7.339664e+31
2,30,40,7.339664e+31
2,30,50,7.339664e+31
2,30,60,1.458065e+29
2,30,70,1.458065e+29
2,30,80,1.458065e+29
2,30,90,1.458065e+29
2,30,100,5.674523e+28
2,30,1,4.256299e+34
2,30,2,9.975970e+31
2,30,3,9.975970e+31
2,30,5,9.975970e+31
2,30,10,9.975970e+31
2,30,20,9.975970e+31
2,30,30,6.452508e+30
2,30,40,6.452508e+30
2,30,50,6.452508e+30
2,30,60,6.452508e+30
2,30,70,6.452508e+30
2,30,80,6.452508e+30
2,30,90,6.452508e+30
2,30,100,3.891641e+30
2,30,1,2.003378e+38
2,30,2,2.003378e+38
2,30,3,7.625502e+37
2,30,5,7.625502e+37
2,30,10,7.571025e+33
2,30,20,9.774560e+29
2,30,30,9.774560e+29
2,30,40,9.774560e+29
2,30,50,9.774560e+29
2,30,60,9.774560e+29
2,30,70,9.774560e+29
2,30,80,9.774560e+29
2,30,90,9.774560e+29
2,30,100,9.774560e+29
2,30,1,6.123276e+36
2,30,2,6.123276e+36
2,30,3,2.980544e+35
2,30,5,2.980544e+35
2,30,10,8.573390e+32
2,30,20,8.573390e+32
2,30,30,5.107281e+32
2,30,40,5.107281e+32
2,30,50,1.156178e+29
2,30,60,1.156178e+29
2,30,70,1.156178e+29
2,30,80,1.156178e+29
2,30,90,1.156178e+29
2,30,100,1.156178e+29
2,30,1,1.318508e+37
2,30,2,1.318508e+37
2,30,3,5.866821e+34
2,30,5,2.374894e+33
2,30,10,2.374894e+33
2,30,20,5.411574e+32
2,30,30,5.411574e+32
2,30,40,4.857084e+30
2,30,50,4.857084e+30
2,30,60,4.857084e+30
2,30,70,4.857084e+30
2,30,80,4.857084e+30
2,30,90,4.857084e+30
2,30,100,4.857084e+30
2,30,1,1.522487e+39
2,30,2,1.133460e+35
2,30,3,6.670501e+34
2,30,5,6.670501e+34
2,30,10,7.057513e+31
2,30,20,2.045743e+30
2,30,30,2.045743e+30
2,30,40,2.045743e+30
2,30,50,1.927502e+29
2,30,60,1.927502e+29
2,30,70,1.927502e+29
2,30,80,1.313018e+28
2,30,90,1.313018e+28
2,30,100,1.313018e+28
2,30,1,1.836146e+38
2,30,2,1.505771e+37
2,30,3,3.677074e+34
2,30,5,3.677074e+34
2,30,10,1.065580e+32
2,30,20,1.135929e+30
2,30,30,1.135929e+30
2,30,40,1.135929e+30
2,30,50,4.229805e+27
2,30,60,4.229805e+27
2,30,70,4.229805e+27
2,30,80,4.229805e+27
2,30,90,4.229805e+27
2,30,100,4.229805e+27
