funcid,dim,milestone,error
7,10,1,6.470134e+01
7,10,2,5.883672e+01
7,10,3,5.782506e+01
7,10,5,4.275053e+01
7,10,10,3.585303e+01
7,10,20,3.252023e+01
7,10,30,3.252023e+01
7,10,40,3.252023e+01
7,10,50,3.252023e+01
7,10,60,3.252023e+01
7,10,70,3.252023e+01
7,10,80,3.252023e+01
7,10,90,3.252023e+01
7,10,100,3.252023e+01
7,10,1,6.470134e+01
7,10,2,5.883672e+01
7,10,3,5.782506e+01
7,10,5,4.275053e+01
7,10,10,3.585303e+01
7,10,20,3.585303e+01
7,10,30,3.585303e+01
7,10,40,3.585303e+01
7,10,50,3.585303e+01
7,10,60,3.585303e+01
7,10,70,3.585303e+01
7,10,80,3.585303e+01
7,10,90,3.585303e+01
7,10,100,3.585303e+01
7,10,1,6.470134e+01
7,10,2,5.883672e+01
7,10,3,5.782506e+01
7,10,5,4.275053e+01
7,10,10,3.585303e+01
7,10,20,3.585303e+01
7,10,30,3.585303e+01
7,10,40,3.585303e+01
7,10,50,3.585303e+01
7,10,60,3.585303e+01
7,10,70,3.585303e+01
7,10,80,3.585303e+01
7,10,90,3.585303e+01
7,10,100,3.585303e+01
7,10,1,6.470134e+01
7,10,2,5.883672e+01
7,10,3,5.782506e+01
7,10,5,4.275053e+01
7,10,10,3.585303e+01
7,10,20,3.585303e+01
7,10,30,3.585303e+01
7,10,40,3.585303e+01
7,10,50,3.585303e+01
7,10,60,3.585303e+01
7,10,70,3.585303e+01
7,10,80,3.585303e+01
7,10,90,3.585303e+01
7,10,100,3.585303e+01
7,10,1,6.470134e+01
7,10,2,5.883672e+01
7,10,3,5.782506e+01
7,10,5,4.275053e+01
7,10,10,3.585303e+01
7,10,20,3.585303e+01
7,10,30,3.585303e+01
7,10,40,3.585303e+01
7,10,50,3.585303e+01
7,10,60,3.585303e+01
7,10,70,3.585303e+01
7,10,80,3.585303e+01
7,10,90,3.585303e+01
7,10,100,3.585303e+01
7,10,1,6.470134e+01
7,10,2,5.883672e+01
7,10,3,5.782506e+01
7,10,5,4.275053e+01
7,10,10,3.585303e+01
7,10,20,3.585303e+01
7,10,30,3.585303e+01
7,10,40,3.585303e+01
7,10,50,3.585303e+01
7,10,60,3.585303e+01
7,10,70,3.585303e+01
7,10,80,3.585303e+01
7,10,90,3.585303e+01
7,10,100,3.585303e+01
7,10,1,6.470134e+01
7,10,2,5.883672e+01
7,10,3,5.782506e+01
7,10,5,4.275053e+01
7,10,10,3.585303e+01
7,10,20,3.585303e+01
7,10,30,3.585303e+01
7,10,40,3.585303e+01
7,10,50,3.585303e+01
7,10,60,3.585303e+01
7,10,70,3.585303e+01
7,10,80,3.585303e+01
7,10,90,3.585303e+01
7,10,100,3.585303e+01
7,10,1,6.470134e+01
7,10,2,5.883672e+01
7,10,3,5.782506e+01
7,10,5,4.275053e+01
7,10,10,3.585303e+01
7,10,20,3.585303e+01
7,10,30,3.585303e+01
7,10,40,3.585303e+01
7,10,50,3.585303e+01
7,10,60,3.585303e+01
7,10,70,3.585303e+01
7,10,80,3.585303e+01
7,10,90,3.585303e+01
7,10,100,3.585303e+01
7,10,1,6.470134e+01
7,10,2,5.883672e+01
7,10,3,5.782506e+01
7,10,5,4.275053e+01
7,10,10,3.585303e+01
7,10,20,3.585303e+01
7,10,30,3.585303e+01
7,10,40,3.585303e+01
7,10,50,3.585303e+01
7,10,60,3.585303e+01
7,10,70,3.585303e+01
7,10,80,3.585303e+01
7,10,90,3.585303e+01
7,10,100,3.585303e+01
7,10,1,6.470134e+01
7,10,2,5.883672e+01
7,10,3,5.782506e+01
7,10,5,4.275053e+01
7,10,10,3.585303e+01
7,10,20,3.585303e+01
7,10,30,3.585303e+01
7,10,40,3.585303e+01
7,10,50,3.585303e+01
7,10,60,3.585303e+01
7,10,70,3.585303e+01
7,10,80,3.585303e+01
7,10,90,3.585303e+01
7,10,100,3.585303e+01
